PERMNO,date,PRC,RET
89997,20070726,82.84000,-0.035847
89997,20070727,80.57000,-0.027402
89997,20070730,82.84000,0.028174
89997,20070731,82.09000,-0.009054
89997,20070801,82.50000,0.004995
89997,20070802,82.49000,-0.000121
89997,20070803,80.22000,-0.027518
89997,20070806,80.55000,0.004114
89997,20070807,80.86000,0.003849
89997,20070808,82.94000,0.025723
89997,20070809,80.30000,-0.031830
89997,20070810,80.24000,-0.000747
89997,20070813,80.66000,0.005234
89997,20070814,78.64000,-0.025043
89997,20070815,76.11000,-0.032172
89997,20070816,75.69000,-0.005518
89997,20070817,77.17990,0.019684
89997,20070820,78.29000,0.014383
89997,20070821,78.65000,0.004598
89997,20070822,80.99000,0.029752
89997,20070823,80.51000,-0.005927
89997,20070824,82.03000,0.018880
89997,20070827,81.32000,-0.008655
89997,20070828,79.07000,-0.027668
89997,20070829,80.92000,0.023397
89997,20070830,80.88000,-0.000494
89997,20070831,82.14000,0.015579
89997,20070904,82.91000,0.009374
89997,20070905,82.05000,-0.010373
89997,20070906,82.80000,0.009141
89997,20070907,81.05000,-0.021135
89997,20070910,80.03000,-0.012585
89997,20070911,81.14000,0.013870
89997,20070912,80.89000,-0.003081
89997,20070913,81.87000,0.012115
89997,20070914,82.37000,0.006107
89997,20070917,82.24000,-0.001578
89997,20070918,85.30010,0.037209
89997,20070919,86.57000,0.014887
89997,20070920,86.44000,-0.001502
89997,20070921,86.99000,0.006363
89997,20070924,86.54000,-0.005173
89997,20070925,86.63000,0.001040
89997,20070926,87.41000,0.009004
89997,20070927,88.53000,0.012813
89997,20070928,87.94010,-0.006663
89997,20071001,89.31000,0.015578
89997,20071002,89.01000,-0.003359
89997,20071003,87.93000,-0.012133
89997,20071004,88.08000,0.001706
89997,20071005,89.64990,0.017824
89997,20071008,89.24000,-0.004572
89997,20071009,90.83000,0.017817
89997,20071010,90.47000,-0.003963
89997,20071011,89.97000,-0.005527
89997,20071012,90.86000,0.009892
