PERMNO,date,PRC,RET
90348,20061208,65.86000,-0.000910
90348,20061211,65.63000,-0.003492
90348,20061212,65.50000,-0.001981
90348,20061213,65.42000,-0.001221
90348,20061214,65.95000,0.008101
90348,20061215,66.26000,0.004701
90348,20061218,65.51000,-0.000091
90348,20061219,65.61000,0.001526
90348,20061220,65.80000,0.002896
90348,20061221,65.58000,-0.003343
90348,20061222,65.19000,-0.005947
90348,20061226,65.52000,0.005062
90348,20061227,65.93000,0.006258
90348,20061228,65.79000,-0.002123
90348,20061229,65.43000,-0.005472
90348,20070103,65.70000,0.004126
90348,20070104,65.64000,-0.000913
90348,20070105,65.11000,-0.008074
90348,20070108,65.31000,0.003072
90348,20070109,65.50000,0.002909
90348,20070110,65.55000,0.000763
90348,20070111,66.26000,0.010831
90348,20070112,66.47000,0.003169
90348,20070116,66.93000,0.006920
90348,20070117,66.77000,-0.002391
90348,20070118,66.52000,-0.003744
90348,20070119,66.48000,-0.000601
90348,20070122,65.75000,-0.010981
90348,20070123,66.46000,0.010798
90348,20070124,66.54000,0.001204
90348,20070125,65.93000,-0.009167
90348,20070126,65.75000,-0.002730
90348,20070129,65.91000,0.002434
90348,20070130,66.03000,0.001821
90348,20070131,66.87000,0.012722
90348,20070201,67.71000,0.012562
90348,20070202,67.89000,0.002658
90348,20070205,67.81320,-0.001131
90348,20070206,67.91000,0.001427
90348,20070207,67.84000,-0.001031
90348,20070208,67.54000,-0.004422
90348,20070209,67.09000,-0.006663
90348,20070212,67.18000,0.001342
90348,20070213,67.62090,0.006563
90348,20070214,68.59000,0.014331
90348,20070215,68.69000,0.001458
90348,20070216,68.61000,-0.001165
90348,20070220,68.94000,0.004810
90348,20070221,69.01000,0.001015
90348,20070222,68.76000,-0.003623
90348,20070223,68.66000,-0.001454
90348,20070226,68.32000,-0.004952
90348,20070227,66.07000,-0.032933
90348,20070228,66.52000,0.006811
90348,20070301,66.21000,-0.004660
90348,20070302,65.50000,-0.010723
90348,20070305,64.88000,-0.009466
90348,20070306,65.62000,0.011406
90348,20070307,65.64000,0.000305
90348,20070308,66.03010,0.005943
90348,20070309,66.14000,0.001664
90348,20070312,66.59000,0.006804
90348,20070313,65.31000,-0.019222
90348,20070314,65.58000,0.004134
90348,20070315,65.99000,0.006252
90348,20070316,65.81000,-0.002728
90348,20070319,66.54000,0.011093
90348,20070320,66.83000,0.004358
90348,20070321,67.75000,0.013766
90348,20070322,67.69000,-0.000886
90348,20070323,68.18000,0.007239
90348,20070326,67.80000,-0.005573
90348,20070327,67.38000,-0.006195
90348,20070328,66.69000,-0.010240
90348,20070329,66.90000,0.003149
90348,20070330,66.80000,-0.001495
90348,20070402,66.83000,0.000449
90348,20070403,67.42000,0.008828
90348,20070404,67.34000,-0.001187
90348,20070405,67.37000,0.000446
90348,20070409,67.53000,0.002375
90348,20070410,67.70000,0.002517
90348,20070411,67.16000,-0.007976
90348,20070412,67.87000,0.010572
90348,20070413,67.94000,0.001031
90348,20070416,68.50000,0.008243
90348,20070417,68.52000,0.000292
90348,20070418,68.86000,0.004962
90348,20070419,68.71000,-0.002178
90348,20070420,69.22000,0.007423
90348,20070423,69.33000,0.001589
90348,20070424,69.16010,-0.002451
90348,20070425,69.82010,0.009543
90348,20070426,69.87000,0.000715
90348,20070427,70.62000,0.010734
90348,20070430,69.95000,-0.009487
90348,20070501,70.13000,0.002573
90348,20070502,70.87000,0.010552
90348,20070503,71.17000,0.004233
90348,20070504,71.28000,0.001546
